Date,Day,Hour,PT,ES,FR,UK,DE,FI,,,Dexcription,PT,ES,FR,UK,DE,FI,,Load Number,Load max
12/19/2016,13,23,67.88,67.88,30.16,25.73,25.73,31.45,,,,,,,,,,,,
12/18/2016,14,1,49,49,35.64,24.58,24.58,33.56,,,,,,,,,,,,
12/18/2016,14,2,47,47,28,28,25.03,35.2,,,,,,,,,,,,
12/18/2016,14,3,43.95,43.95,23.5,23.5,23.5,34.87,,,,,,,,,,,,
12/18/2016,14,4,42.72,42.72,22.94,22.94,22.94,35.28,,,,,,,,,,,,
12/18/2016,14,5,42.15,42.15,27,23.17,23.17,43.55,,,,,,,,,,,,
12/18/2016,14,6,42.48,42.48,33.4,33.4,26.35,82.2,,,,,,,,,,,,
12/18/2016,14,7,42.96,42.96,42.69,40.9,40.9,99.93,,,,,,,,,,,,
12/18/2016,14,8,43.22,43.22,47.52,45.21,45.21,59.92,,,,,,,,,,,,
12/18/2016,14,9,44.33,44.33,48,48,45.46,38.86,,,,,,,,,,,,
12/18/2016,14,10,46.13,46.13,48,48,45.99,29.62,,,,,,,,,,,,
12/18/2016,14,11,51.41,51.41,46.95,46.95,46.95,29.45,,,,,,,,,,,,
12/18/2016,14,12,52.29,52.29,44,44,44,25.98,,,,,,,,,,,,
12/18/2016,14,13,52,52,42.05,42.05,42.05,22.95,,,,,,,,,,,,
12/18/2016,14,14,57.71,57.71,39.99,39.99,39.99,23.51,,,,,,,,,,,,
12/18/2016,14,15,58.23,58.23,37.65,37.65,37.65,22.58,,,,,,,,,,,,
12/18/2016,14,16,52.77,52.77,38,38,38,22.22,,,,,,,,,,,,
12/18/2016,14,17,52.57,52.57,45.26,45.26,45.26,22.03,,,,,,,,,,,,
12/18/2016,14,18,59.58,59.58,48.04,48.04,48.04,25.71,,,,,,,,,,,,
12/18/2016,14,19,67.48,67.48,49.98,44.36,44.36,33.32,,,,,,,,,,,,
12/18/2016,14,20,70.01,70.01,46,34.38,34.38,34.53,,,,,,,,,,,,
12/18/2016,14,21,69.49,69.49,42.7,29.34,29.34,69.91,,,,,,,,,,,,
12/18/2016,14,22,70,70,42.1,27.17,27.17,88.61,,,,,,,,,,,,
12/18/2016,14,23,68.33,68.33,40.5,25.02,25.02,69.98,,,,,,,,,,,,
12/17/2016,15,1,59.52,59.52,32.1,32.1,27.13,49.6,,,,,,,,,,,,
12/17/2016,15,2,50.68,50.68,29.31,29.31,26.37,50.06,,,,,,,,,,,,
12/17/2016,15,3,49.2,49.2,24.73,24.73,24.73,59.08,,,,,,,,,,,,
12/17/2016,15,4,45.78,45.78,24.08,24.08,24.08,66.73,,,,,,,,,,,,
12/17/2016,15,5,44.5,44.5,25.32,25.32,25.32,60.81,,,,,,,,,,,,
12/17/2016,15,6,44.2,44.2,24.77,24.77,24.77,66.19,,,,,,,,,,,,
12/17/2016,15,7,46.11,46.11,27.61,25.03,25.03,132.45,,,,,,,,,,,,
12/17/2016,15,8,49.63,49.63,33.27,27.55,27.55,154.93,,,,,,,,,,,,
12/17/2016,15,9,55.23,55.23,38.75,38.75,32.4,120.76,,,,,,,,,,,,
12/17/2016,15,10,57.02,57.02,40.35,34.21,34.21,62.09,,,,,,,,,,,,
12/17/2016,15,11,59.83,59.83,39,39,33.23,39.28,,,,,,,,,,,,
12/17/2016,15,12,58.23,58.23,37.06,29.16,29.16,33.12,,,,,,,,,,,,
12/17/2016,15,13,57.71,57.71,36.06,36.06,26.31,29.25,,,,,,,,,,,,
12/17/2016,15,14,58.29,58.29,33.32,25.47,25.47,25.11,,,,,,,,,,,,
12/17/2016,15,15,58.12,58.12,32.1,32.1,25.6,24.58,,,,,,,,,,,,
12/17/2016,15,16,50.68,50.68,34.1,30.15,30.15,24.04,,,,,,,,,,,,
12/17/2016,15,17,54.8,54.8,39.77,39.77,39.77,23.28,,,,,,,,,,,,
12/17/2016,15,18,61.01,61.01,49.5,49.5,40.03,24,,,,,,,,,,,,
12/17/2016,15,19,68.1,68.1,52.56,52.56,30.99,33.13,,,,,,,,,,,,
12/17/2016,15,20,69.28,69.28,44.78,26.19,26.19,42.4,,,,,,,,,,,,
12/17/2016,15,21,62.51,62.51,39.24,25.9,25.9,46.66,,,,,,,,,,,,
12/17/2016,15,22,62.51,62.51,41.95,41.95,25.53,119.92,,,,,,,,,,,,
12/17/2016,15,23,58.29,58.29,40.06,40.06,24.12,134.43,,,,,,,,,,,,
12/16/2016,16,1,55.57,55.57,37.86,20.86,20.86,150.01,,,,,,,,,,,,
12/16/2016,16,2,50.81,50.81,34.6,34.6,20.25,58,,,,,,,,,,,,
12/16/2016,16,3,50,50,29.01,29.01,20.97,55.66,,,,,,,,,,,,
12/16/2016,16,4,48.6,48.6,24.37,24.37,20.89,57.67,,,,,,,,,,,,
12/16/2016,16,5,47.93,47.93,24.36,20.94,20.94,56.63,,,,,,,,,,,,
12/16/2016,16,6,50.28,50.28,27.64,19.64,19.64,47.56,,,,,,,,,,,,
12/16/2016,16,7,58.13,58.13,29.99,29.99,22.35,48.41,,,,,,,,,,,,
12/16/2016,16,8,68.9,69.22,32.4,23.52,23.52,101.57,,,,,,,,,,,,
12/16/2016,16,9,69.69,74.9,34.56,26.54,26.54,149.95,,,,,,,,,,,,
12/16/2016,16,10,71,73.91,37.06,30.11,30.11,90.08,,,,,,,,,,,,
12/16/2016,16,11,71.69,72.88,38.1,36.29,36.29,45.43,,,,,,,,,,,,
12/16/2016,16,12,70.1,70.1,38.56,32.44,32.44,33.69,,,,,,,,,,,,
12/16/2016,16,13,66.84,66.84,36.2,26.93,26.93,30.99,,,,,,,,,,,,
12/16/2016,16,14,66.84,66.84,34.88,34.88,26.19,29.92,,,,,,,,,,,,
12/16/2016,16,15,64.88,64.88,32.45,32.45,27.07,25.32,,,,,,,,,,,,
12/16/2016,16,16,65.1,65.1,31.94,31.94,31.94,26.49,,,,,,,,,,,,
12/16/2016,16,17,69.46,69.46,39.49,39.49,39.49,25.7,,,,,,,,,,,,
12/16/2016,16,18,71,73.31,47.84,47.84,42.8,24.84,,,,,,,,,,,,
12/16/2016,16,19,72.2,75.5,51.81,39.23,39.23,24.34,,,,,,,,,,,,
12/16/2016,16,20,71.71,71.71,46.5,33.3,33.3,24.03,,,,,,,,,,,,
12/16/2016,16,21,67.15,67.15,40.87,40.87,27.04,24.71,,,,,,,,,,,,
12/16/2016,16,22,66.84,66.84,40.63,27.05,27.05,24.18,,,,,,,,,,,,
12/16/2016,16,23,62.48,62.48,38.79,24.99,24.99,26.39,,,,,,,,,,,,
12/15/2016,17,1,66.61,66.61,38.14,38.14,23.96,26.58,,,,,,,,,,,,
12/15/2016,17,2,60.07,60.07,35.66,35.66,23.47,31.63,,,,,,,,,,,,
12/15/2016,17,3,55.55,55.55,25.94,23.48,23.48,33.39,,,,,,,,,,,,
12/15/2016,17,4,52.01,52.01,23.51,23.51,23.51,33.23,,,,,,,,,,,,
12/15/2016,17,5,51.68,51.68,31.21,24.25,24.25,29.16,,,,,,,,,,,,
12/15/2016,17,6,56.13,56.13,39.3,39.3,27.61,26.31,,,,,,,,,,,,
12/15/2016,17,7,66.62,66.62,51.23,46.01,46.01,32.81,,,,,,,,,,,,
12/15/2016,17,8,71.69,71.69,49.98,49.98,49.98,35.15,,,,,,,,,,,,
12/15/2016,17,9,73.51,73.51,50.54,50.54,50.54,44.76,,,,,,,,,,,,
12/15/2016,17,10,73.87,73.87,50.5,49.91,49.91,41.93,,,,,,,,,,,,
12/15/2016,17,11,73.91,73.91,51.01,48.44,48.44,40.73,,,,,,,,,,,,
12/15/2016,17,12,73.53,73.53,50.37,50.37,46.93,33.31,,,,,,,,,,,,
12/15/2016,17,13,71.9,71.9,52.99,52.99,46.32,26.18,,,,,,,,,,,,
12/15/2016,17,14,70.81,70.81,54.2,45.76,45.76,30.97,,,,,,,,,,,,
12/15/2016,17,15,70.15,70.15,52.06,49.53,49.53,25.76,,,,,,,,,,,,
12/15/2016,17,16,70.06,70.06,49.66,49.66,49.66,23.54,,,,,,,,,,,,
12/15/2016,17,17,69.69,69.69,62.55,62.55,62.55,21.88,,,,,,,,,,,,
12/15/2016,17,18,70.1,70.1,73.07,73.07,56.07,20.25,,,,,,,,,,,,
12/15/2016,17,19,72.2,73.01,66.37,47.18,47.18,20.76,,,,,,,,,,,,
12/15/2016,17,20,72.2,73.61,55.14,35.09,35.09,20.97,,,,,,,,,,,,
12/15/2016,17,21,70.15,70.15,51.8,26.95,26.95,20.89,,,,,,,,,,,,
12/15/2016,17,22,64.44,64.44,49.98,49.98,26.94,20.94,,,,,,,,,,,,
12/15/2016,17,23,65,65,46.75,46.75,25.09,20.12,,,,,,,,,,,,
12/14/2016,18,1,57.3,57.3,39.8,31.95,31.95,22.35,,,,,,,,,,,,
12/14/2016,18,2,51.1,51.1,36.79,36.79,32.16,23.52,,,,,,,,,,,,
12/14/2016,18,3,48.98,48.98,32,32,30.01,24.58,,,,,,,,,,,,
12/14/2016,18,4,46.01,46.01,31.83,31.83,30.45,26.44,,,,,,,,,,,,
12/14/2016,18,5,45.52,45.52,38.88,27.01,27.01,27.26,,,,,,,,,,,,
12/14/2016,18,6,49.5,49.5,43.47,43.47,31.9,25.96,,,,,,,,,,,,
12/14/2016,18,7,58.07,58.07,54.1,54.1,54.1,25.97,,,,,,,,,,,,
12/14/2016,18,8,68.9,69.61,65.71,65.71,64.9,31.05,,,,,,,,,,,,
12/14/2016,18,9,71.59,71.59,65.35,65.35,65.35,34.96,,,,,,,,,,,,
12/14/2016,18,10,72.22,72.22,64.54,61.31,61.31,34.93,,,,,,,,,,,,
12/14/2016,18,11,71.1,71.1,62.01,61.43,61.43,39.49,,,,,,,,,,,,
12/14/2016,18,12,70.69,70.69,58.98,58.98,58.98,42.8,,,,,,,,,,,,
12/14/2016,18,13,70.15,70.15,58.53,58.53,58.53,37.98,,,,,,,,,,,,
12/14/2016,18,14,69.91,69.91,55.81,55.81,55.81,32.23,,,,,,,,,,,,
12/14/2016,18,15,69.69,69.69,55.5,55.5,55.5,32.86,,,,,,,,,,,,
12/14/2016,18,16,69.46,69.46,56.21,56.21,56.21,29.92,,,,,,,,,,,,
12/14/2016,18,17,69.46,69.46,70.07,70.07,70.07,24.39,,,,,,,,,,,,
12/14/2016,18,18,70,70,90.08,74.97,74.97,23.96,,,,,,,,,,,,
12/14/2016,18,19,72.22,72.22,78.91,78.91,57.56,23.47,,,,,,,,,,,,
12/14/2016,18,20,73.87,73.87,60.03,60.03,48.24,23.56,,,,,,,,,,,,
12/14/2016,18,21,71.2,71.2,53.03,37.98,37.98,25.74,,,,,,,,,,,,
12/14/2016,18,22,67.15,67.15,49.74,49.74,33.67,34.69,,,,,,,,,,,,
12/14/2016,18,23,63.65,63.65,45,29.79,29.79,50.02,,,,,,,,,,,,
12/13/2016,19,1,68.75,68.75,42.21,26.05,26.05,66.15,,,,,,,,,,,,
12/13/2016,19,2,64.99,64.99,39.68,39.68,26.17,95.06,,,,,,,,,,,,
12/13/2016,19,3,62.69,60.51,34.47,34.47,25.36,94.39,,,,,,,,,,,,
12/13/2016,19,4,59.26,59.26,33.49,25.76,25.76,95.02,,,,,,,,,,,,
12/13/2016,19,5,57.5,57.5,37.27,26.54,26.54,51.41,,,,,,,,,,,,
12/13/2016,19,6,57.77,57.77,42.04,42.04,32.7,50.1,,,,,,,,,,,,
12/13/2016,19,7,60.23,60.23,55.08,55.08,55.08,57.77,,,,,,,,,,,,
12/13/2016,19,8,70.51,70.51,61.08,61.08,61.08,59.07,,,,,,,,,,,,
12/13/2016,19,9,71.69,71.69,62.5,62.5,58.43,70.05,,,,,,,,,,,,
12/13/2016,19,10,71.79,71.79,64.64,64.64,58.97,95.03,,,,,,,,,,,,
12/13/2016,19,11,70.99,70.99,61.58,56.14,56.14,95.06,,,,,,,,,,,,
12/13/2016,19,12,70,70,58.6,58.6,58.6,95.06,,,,,,,,,,,,
12/13/2016,19,13,68.75,68.75,57.8,57.8,57.58,74.1,,,,,,,,,,,,
12/13/2016,19,14,67.06,67.06,54.95,54.95,54.95,50.06,,,,,,,,,,,,
12/13/2016,19,15,68.22,68.22,52.42,52.42,52.42,34.99,,,,,,,,,,,,
12/13/2016,19,16,68.33,68.33,72.01,72.01,72.01,35.16,,,,,,,,,,,,
12/13/2016,19,17,68.75,68.75,103.18,103.18,92.75,32.35,,,,,,,,,,,,
12/13/2016,19,18,69.7,69.7,127.65,127.65,79.09,27.88,,,,,,,,,,,,
12/13/2016,19,19,70.99,70.99,93.62,70.03,70.03,24.53,,,,,,,,,,,,
12/13/2016,19,20,71.1,71.1,67.62,50.1,50.1,23.6,,,,,,,,,,,,
12/13/2016,19,21,69.43,69.43,60.33,60.33,40.06,23.32,,,,,,,,,,,,
12/13/2016,19,22,65.37,65.37,52.32,52.32,33.52,23.78,,,,,,,,,,,,
12/13/2016,19,23,63.37,63.37,46.57,29.63,29.63,32.88,,,,,,,,,,,,
12/12/2016,20,1,62.5,62.5,41.73,29.65,29.65,36.98,,,,,,,,,,,,
12/12/2016,20,2,57.06,57.06,40.1,40.1,27.82,50.06,,,,,,,,,,,,
12/12/2016,20,3,50.3,50.3,37.33,37.33,26.96,70.02,,,,,,,,,,,,
12/12/2016,20,4,49,49,36.62,27.47,27.47,74.06,,,,,,,,,,,,
12/12/2016,20,5,48.5,48.5,38.41,38.41,29.09,66.95,,,,,,,,,,,,
12/12/2016,20,6,50,50,43.91,43.91,40.78,61.31,,,,,,,,,,,,
12/12/2016,20,7,59.01,59.01,70.01,70.01,70.01,61.43,,,,,,,,,,,,
12/12/2016,20,8,68.69,68.69,86.87,85.05,85.05,58.98,,,,,,,,,,,,
12/12/2016,20,9,71.69,71.69,85.3,83.54,83.54,58.53,,,,,,,,,,,,
12/12/2016,20,10,70.15,70.15,74.94,74.94,74.94,57.58,,,,,,,,,,,,
12/12/2016,20,11,70.15,70.15,70.12,70.12,70.12,74.09,,,,,,,,,,,,
12/12/2016,20,12,68.89,68.89,59.91,59.91,59.91,133.67,,,,,,,,,,,,
12/12/2016,20,13,68.79,68.79,57.69,57.69,57.69,183.52,,,,,,,,,,,,
12/12/2016,20,14,68.33,68.33,57.99,57.99,57.99,100.08,,,,,,,,,,,,
12/12/2016,20,15,67.83,67.83,61.05,61.05,61.05,57.56,,,,,,,,,,,,
12/12/2016,20,16,68.33,68.33,57.43,57.43,57.43,48.24,,,,,,,,,,,,
12/12/2016,20,17,69.3,69.3,88.96,88.96,77.13,37.7,,,,,,,,,,,,
12/12/2016,20,18,70.21,70.21,95.95,86.01,86.01,32.86,,,,,,,,,,,,
12/12/2016,20,19,73.6,73.6,85.46,60.13,60.13,29.08,,,,,,,,,,,,
12/12/2016,20,20,74.11,74.11,60.01,50.09,50.09,26.05,,,,,,,,,,,,
12/12/2016,20,21,74.11,74.11,46.38,35.47,35.47,25.55,,,,,,,,,,,,
12/12/2016,20,22,68.75,68.75,45.82,30.36,30.36,25.79,,,,,,,,,,,,
12/12/2016,20,23,66.69,66.69,44.57,44.57,26.97,24.79,,,,,,,,,,,,
12/11/2016,21,1,65,65,40.45,40.45,28.05,30.43,,,,,,,,,,,,
12/11/2016,21,2,62.39,62.39,39.21,27.92,27.92,35.21,,,,,,,,,,,,
12/11/2016,21,3,58.23,58.23,36.07,26.57,26.57,49.09,,,,,,,,,,,,
12/11/2016,21,4,54.69,54.69,34.55,27.02,27.02,57.6,,,,,,,,,,,,
12/11/2016,21,5,51.5,51.5,34.55,28.07,28.07,70.09,,,,,,,,,,,,
12/11/2016,21,6,51.49,51.49,39.8,39.8,30.82,65.02,,,,,,,,,,,,
12/11/2016,21,7,48.55,48.55,49.26,48.46,48.46,60.42,,,,,,,,,,,,
12/11/2016,21,8,51.68,51.68,52.5,52.5,52.5,57.52,,,,,,,,,,,,
12/11/2016,21,9,53.35,53.35,52.51,52.51,48.66,58.6,,,,,,,,,,,,
12/11/2016,21,10,58.58,58.58,50.37,50.37,45.11,57.58,,,,,,,,,,,,
12/11/2016,21,11,62.48,62.48,49.06,44.96,44.96,57.56,,,,,,,,,,,,
12/11/2016,21,12,62.69,62.69,50.37,42.06,42.06,70,,,,,,,,,,,,
12/11/2016,21,13,62.51,62.51,44.18,44.18,37.02,85.9,,,,,,,,,,,,
12/11/2016,21,14,63.65,63.65,41,32.27,32.27,110.41,,,,,,,,,,,,
12/11/2016,21,15,62.55,62.55,37.77,37.77,32.65,81.03,,,,,,,,,,,,
12/11/2016,21,16,60.15,60.15,37.24,32.84,32.84,70.03,,,,,,,,,,,,
12/11/2016,21,17,60,60,46.52,46.52,34.83,50.1,,,,,,,,,,,,
12/11/2016,21,18,63.1,63.1,53.1,53.1,28.3,40.06,,,,,,,,,,,,
12/11/2016,21,19,68.36,68.36,48.25,48.25,26.88,33.52,,,,,,,,,,,,
12/11/2016,21,20,70,70,41.49,41.49,25.46,29.63,,,,,,,,,,,,
12/11/2016,21,21,68.89,68.89,36.5,36.5,24.88,29.65,,,,,,,,,,,,
12/11/2016,21,22,68.75,68.75,40.62,24.28,24.28,27.82,,,,,,,,,,,,
12/11/2016,21,23,67.5,67.5,39.12,22.63,22.63,26.65,,,,,,,,,,,,
12/10/2016,22,1,53,53,33.26,24.44,24.44,28.05,,,,,,,,,,,,
12/10/2016,22,2,48.69,48.69,29.47,29.47,24.02,35.26,,,,,,,,,,,,
12/10/2016,22,3,46.72,46.72,22.99,22.99,22.99,56.01,,,,,,,,,,,,
12/10/2016,22,4,45.25,45.25,22.68,22.68,22.68,95.03,,,,,,,,,,,,
12/10/2016,22,5,44.75,44.75,25.21,25.21,22.44,199.96,,,,,,,,,,,,
12/10/2016,22,6,44.95,44.95,32.16,32.16,21.46,214.25,,,,,,,,,,,,
12/10/2016,22,7,46.4,46.4,33.44,33.44,23.35,200,,,,,,,,,,,,
12/10/2016,22,8,50.6,50.6,34.72,34.72,24.68,130.06,,,,,,,,,,,,
12/10/2016,22,9,54.29,54.29,35.99,28.9,28.9,74.97,,,,,,,,,,,,
12/10/2016,22,10,59.26,59.26,37,37,31.32,61.39,,,,,,,,,,,,
12/10/2016,22,11,62.48,62.48,37.13,34.75,34.75,59.11,,,,,,,,,,,,
12/10/2016,22,12,62.1,62.1,39.44,39.44,34.39,60.01,,,,,,,,,,,,
12/10/2016,22,13,60.15,60.15,35.61,30.45,30.45,98.6,,,,,,,,,,,,
12/10/2016,22,14,61.19,61.19,29.88,28.04,28.04,199.97,,,,,,,,,,,,
12/10/2016,22,15,60.98,60.98,30,29.1,29.1,200.09,,,,,,,,,,,,
12/10/2016,22,16,59.7,59.7,29.7,29.7,29.7,199.87,,,,,,,,,,,,
12/10/2016,22,17,60.07,60.07,36.97,36.97,36.97,61.61,,,,,,,,,,,,
12/10/2016,22,18,62.51,62.51,42.6,42.6,42.6,50.09,,,,,,,,,,,,
12/10/2016,22,19,67.9,67.9,41.37,41.37,35.83,37.28,,,,,,,,,,,,
12/10/2016,22,20,68.33,68.33,37.29,37.29,28.84,32.21,,,,,,,,,,,,
12/10/2016,22,21,68.56,68.56,32.71,32.71,25.4,28.07,,,,,,,,,,,,
12/10/2016,22,22,68.1,68.1,36.96,36.96,26.27,27.37,,,,,,,,,,,,
12/10/2016,22,23,66.69,66.69,33.26,27.06,27.06,27.25,,,,,,,,,,,,
12/09/2016,23,1,49.25,49.25,36.35,36.35,24.08,26.14,,,,,,,,,,,,
12/09/2016,23,2,47.08,47.08,30.64,30.64,23.99,26.22,,,,,,,,,,,,
12/09/2016,23,3,44.99,44.99,29.85,23.24,23.24,32.18,,,,,,,,,,,,
12/09/2016,23,4,44.06,44.06,25.67,22.54,22.54,42.75,,,,,,,,,,,,
12/09/2016,23,5,41.84,41.84,23.41,23.41,23.41,85.08,,,,,,,,,,,,
12/09/2016,23,6,44.99,44.99,21.41,21.41,21.41,95.07,,,,,,,,,,,,
12/09/2016,23,7,50,50,30.55,30.55,21.4,120.03,,,,,,,,,,,,
12/09/2016,23,8,50.69,60.37,32,32,22.12,119.93,,,,,,,,,,,,
12/09/2016,23,9,50.59,62.51,33.14,33.14,24.63,56.04,,,,,,,,,,,,
12/09/2016,23,10,59.19,62.48,33.98,27.05,27.05,50.1,,,,,,,,,,,,
12/09/2016,23,11,60.7,60.7,34,32.66,32.66,50.08,,,,,,,,,,,,
12/09/2016,23,12,58.23,58.23,34.93,28.94,28.94,57.6,,,,,,,,,,,,
12/09/2016,23,13,55.34,55.34,31.08,31.08,26.04,52.71,,,,,,,,,,,,
12/09/2016,23,14,55.04,55.04,24.84,24.84,24.84,57.66,,,,,,,,,,,,
12/09/2016,23,15,55.07,55.07,23.99,23.99,23.99,69.93,,,,,,,,,,,,
12/09/2016,23,16,55.98,55.98,25.04,25.04,25.04,70.02,,,,,,,,,,,,
12/09/2016,23,17,56.35,56.35,32.88,32.88,32.88,57.69,,,,,,,,,,,,
12/09/2016,23,18,66,66,36.09,36.09,36.09,35.6,,,,,,,,,,,,
12/09/2016,23,19,67.71,68.33,36.59,35.87,35.87,32.18,,,,,,,,,,,,
12/09/2016,23,20,66,66,36.5,36.5,31.7,34.73,,,,,,,,,,,,
12/09/2016,23,21,62.69,62.69,34.7,34.7,26,30.58,,,,,,,,,,,,
12/09/2016,23,22,60.7,60.7,36.26,27.09,27.09,26.76,,,,,,,,,,,,
12/09/2016,23,23,57.1,57.1,36.09,22.44,22.44,27.67,,,,,,,,,,,,
12/08/2016,24,1,54.69,54.69,33.64,20.07,20.07,24.73,,,,,,,,,,,,
12/08/2016,24,2,49.92,49.92,30.95,30.95,19.65,22.95,,,,,,,,,,,,
12/08/2016,24,3,46.35,46.35,23.12,23.12,19.98,22.1,,,,,,,,,,,,
12/08/2016,24,4,44.3,44.3,20.33,20.33,20.33,24.77,,,,,,,,,,,,
12/08/2016,24,5,44.06,44.06,24.96,24.96,21.32,28.39,,,,,,,,,,,,
12/08/2016,24,6,44.98,44.98,33.34,33.34,25.01,27.36,,,,,,,,,,,,
12/08/2016,24,7,49.96,49.96,42.57,42.57,34.94,32.1,,,,,,,,,,,,
12/08/2016,24,8,57.71,57.71,42.75,35,35,32.11,,,,,,,,,,,,
12/08/2016,24,9,59.2,59.2,39.5,39.5,36.04,32.18,,,,,,,,,,,,
12/08/2016,24,10,57.71,57.71,36.62,36.62,36.62,30.97,,,,,,,,,,,,
12/08/2016,24,11,57.22,57.22,35.6,35.6,35.6,29.53,,,,,,,,,,,,
12/08/2016,24,12,55.06,55.06,34.75,34.75,34.75,28.45,,,,,,,,,,,,
12/08/2016,24,13,52.86,52.86,32.26,32.26,32.26,28.97,,,,,,,,,,,,
12/08/2016,24,14,52.2,52.2,30.61,30.61,30.61,29.94,,,,,,,,,,,,
12/08/2016,24,15,51.03,51.03,29.73,29.73,29.73,32.15,,,,,,,,,,,,
12/08/2016,24,16,50.14,50.14,31.17,31.17,31.17,46.48,,,,,,,,,,,,
12/08/2016,24,17,51.63,51.63,34.96,34.96,34.96,45.12,,,,,,,,,,,,
12/08/2016,24,18,60,60,38.47,38.47,36.33,46.63,,,,,,,,,,,,
12/08/2016,24,19,50.19,68.02,38.04,31.96,31.96,32.05,,,,,,,,,,,,
12/08/2016,24,20,51.59,66.55,33.08,26.8,26.8,27.88,,,,,,,,,,,,
12/08/2016,24,21,53.93,63.03,25.32,25.32,25.32,27.96,,,,,,,,,,,,
12/08/2016,24,22,51.84,58.12,23.93,23.93,23.93,26.95,,,,,,,,,,,,
12/08/2016,24,23,55.95,55.95,26.11,18.11,18.11,24.72,,,,,,,,,,,,
12/07/2016,25,1,64.99,64.99,25.07,25.07,20.23,21.78,,,,,,,,,,,,
12/07/2016,25,2,59.58,59.58,25.62,25.62,18.02,20.94,,,,,,,,,,,,
12/07/2016,25,3,52.2,52.2,17.48,17.48,15.91,20.71,,,,,,,,,,,,
12/07/2016,25,4,50.19,50.19,18.33,18.33,17.1,20.58,,,,,,,,,,,,
12/07/2016,25,5,50.19,50.19,21.87,21.87,21.8,20.68,,,,,,,,,,,,
12/07/2016,25,6,52,52,27.09,27.09,27.09,21.08,,,,,,,,,,,,
12/07/2016,25,7,59.58,59.58,37.02,37.02,34.13,20.9,,,,,,,,,,,,
12/07/2016,25,8,69.94,69.94,43.14,43.14,38.11,21.4,,,,,,,,,,,,
12/07/2016,25,9,70,70,40.18,40.18,32.31,22.02,,,,,,,,,,,,
12/07/2016,25,10,69.08,69.08,38.03,38.03,29.99,22.53,,,,,,,,,,,,
12/07/2016,25,11,68.33,68.33,36.84,29.55,29.55,24.78,,,,,,,,,,,,
12/07/2016,25,12,66.05,66.05,36.62,36.62,28.52,25.39,,,,,,,,,,,,
12/07/2016,25,13,65,65,32.31,29.33,29.33,24.95,,,,,,,,,,,,
12/07/2016,25,14,64.99,64.99,32.15,32.15,27.97,24.73,,,,,,,,,,,,
12/07/2016,25,15,64.1,64.1,30.09,30.09,30.09,24.78,,,,,,,,,,,,
12/07/2016,25,16,63.1,63.1,30.62,30.62,30.62,26.38,,,,,,,,,,,,
12/07/2016,25,17,65.08,65.08,32.87,32.87,32.87,32.11,,,,,,,,,,,,
12/07/2016,25,18,69.46,69.46,38.98,38.98,29.27,32.16,,,,,,,,,,,,
12/07/2016,25,19,71.01,71.01,40.93,40.93,24.94,32.86,,,,,,,,,,,,
12/07/2016,25,20,70,70,30.23,30.23,23.17,27.35,,,,,,,,,,,,
12/07/2016,25,21,68.22,68.22,27.12,27.12,21.66,26.28,,,,,,,,,,,,
12/07/2016,25,22,64.99,64.99,29.08,20.24,20.24,28.26,,,,,,,,,,,,
12/07/2016,25,23,58.98,58.98,28.59,13.43,13.43,27.61,,,,,,,,,,,,
12/06/2016,26,1,63.69,63.69,24.95,10.97,10.97,23.63,,,,,,,,,,,,
12/06/2016,26,2,60.23,60.23,21.9,21.9,3.18,20.07,,,,,,,,,,,,
12/06/2016,26,3,57.71,57.71,13.41,0.13,0.13,19.65,,,,,,,,,,,,
12/06/2016,26,4,53.15,53.15,12.2,8.82,8.82,19.68,,,,,,,,,,,,
12/06/2016,26,5,51.97,51.97,17.65,17.65,13.3,19.98,,,,,,,,,,,,
12/06/2016,26,6,52.2,52.2,26.79,26.79,17.33,26.86,,,,,,,,,,,,
12/06/2016,26,7,61.91,61.91,35.07,22.97,22.97,32.88,,,,,,,,,,,,
12/06/2016,26,8,66.43,66.43,36.14,23.93,23.93,44.82,,,,,,,,,,,,
12/06/2016,26,9,64.99,64.99,32.96,32.96,28.95,57.32,,,,,,,,,,,,
12/06/2016,26,10,65.31,65.31,31.66,31.66,29.94,43.73,,,,,,,,,,,,
12/06/2016,26,11,67,67,33.93,33.93,25.55,41.8,,,,,,,,,,,,
12/06/2016,26,12,66.91,66.91,30.53,24.12,24.12,33.53,,,,,,,,,,,,
12/06/2016,26,13,65.61,65.61,27.11,27.11,22.95,32,,,,,,,,,,,,
12/06/2016,26,14,65.42,65.42,27.06,27.06,20.95,42.35,,,,,,,,,,,,
12/06/2016,26,15,66.1,66.1,25.62,23.91,23.91,36.69,,,,,,,,,,,,
12/06/2016,26,16,66.57,66.57,26.87,26.87,23.97,37.93,,,,,,,,,,,,
12/06/2016,26,17,66.57,66.57,31.18,31.18,28.93,36.95,,,,,,,,,,,,
12/06/2016,26,18,68.37,68.37,36.59,30.98,30.98,42.93,,,,,,,,,,,,
12/06/2016,26,19,71.71,71.71,36.29,29.07,29.07,39.13,,,,,,,,,,,,
12/06/2016,26,20,72.88,72.88,27.85,21.5,21.5,44.26,,,,,,,,,,,,
12/06/2016,26,21,70.21,70.21,25.52,25.52,19.06,31.92,,,,,,,,,,,,
12/06/2016,26,22,66,66,27.21,27.21,16.34,28.02,,,,,,,,,,,,
12/06/2016,26,23,65.26,65.26,27.55,13.96,13.96,27.27,,,,,,,,,,,,
